	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expression_lfc	logBaseMean
YER030W	201.239912124	1.26140405835	0.314452174894	4.01143372208	6.03511205948e-05	0.000344972336018	1.26140405835	2.30371411901
YER033C	185.047342776	0.852517103617	0.260961432268	3.26683179276	0.00108758279811	0.00421991441152	0.852517103617	2.26728285314
YER035W	113.888316732	-1.0664444876	0.317621575924	-3.3575945982	0.000786238346273	0.00322322145576	-1.0664444876	2.05647917413
YER036C	3183.5407481	1.33115920262	0.170295090829	7.81677966251	5.41918396483e-15	1.93807131795e-13	1.33115920262	3.50291041304
YER037W	276.208250533	-1.06463514361	0.235052349414	-4.52935333879	5.91644855656e-06	4.2939672034e-05	-1.06463514361	2.44123664712
YER041W	217.255713785	-0.84282327315	0.24781984308	-3.40095152461	0.000671517347107	0.00281013725856	-0.84282327315	2.33697120713
YER043C	3268.9143157	1.33386495231	0.17000326291	7.84611383029	4.291274648e-15	1.56559523399e-13	1.33386495231	3.51440353707
YER044C	516.137591052	2.05560744329	0.229003026101	8.97633310043	2.79940950734e-19	1.6363000088e-17	2.05560744329	2.71276549052
YER047C	148.523889749	-0.754903160125	0.277346816761	-2.72187425455	0.00649128370124	0.0196036767777	-0.754903160125	2.17179631461
YER049W	927.155096551	1.200920161	0.188640520296	6.36618346429	1.9378961799e-10	3.45390283079e-09	1.200920161	2.96715238996
YER053C	207.349810611	-2.22649361242	0.287240782079	-7.75131440704	9.09461949227e-15	3.0898969725e-13	-2.22649361242	2.31670364302
YER055C	1666.31517394	-0.614744226321	0.178034520111	-3.45294960741	0.000554492577275	0.0023809017773	-0.614744226321	3.22175714915
YER056C-A	1862.0731861	0.698153287646	0.201838106733	3.45897659736	0.000542232015948	0.00233378720403	0.698153287646	3.2699967463
YER060W	483.046469502	1.42499206734	0.215339061746	6.61743417933	3.65486860685e-11	7.38582369771e-10	1.42499206734	2.68398891228
YER062C	321.99123282	-0.662368803094	0.223574239209	-2.96263471784	0.00305018301812	0.0103436025493	-0.662368803094	2.50784404688
YER063W	307.389834398	-0.740641053889	0.227226653512	-3.25948141401	0.00111616093496	0.00431847035048	-0.740641053889	2.48768950097
YER065C	226.429882962	-0.627666738575	0.249403413254	-2.51667260839	0.011846885535	0.0327900558903	-0.627666738575	2.35493374208
YER066C-A	6.96823161226	-2.05022100762	0.651985087996	-3.14458266818	0.00166323911538	0.0061090323184	-2.05022100762	0.843122577455
YER067W	34.7307984723	-3.54581834902	0.544371935373	-6.51359505994	7.33731343716e-11	1.4143842498e-09	-3.54581834902	1.540714768
YER069W	824.153055126	1.46324773293	0.222503536439	6.57628978105	4.82332110298e-11	9.53439036938e-10	1.46324773293	2.91600787289
YER072W	892.633805482	-1.98317334044	0.22990790491	-8.6259467295	6.35646045755e-18	3.17006596764e-16	-1.98317334044	2.95067333025
YER073W	540.004269529	0.58792156436	0.203443610213	2.88985023292	0.00385425402034	0.0126291289057	0.58792156436	2.73239719357
YER074W-A	110.257909692	-0.736160104907	0.321276876039	-2.29135726786	0.0219427589241	0.055095075063	-0.736160104907	2.04240975471
YER075C	248.439774557	1.03556310064	0.249515375469	4.15029774695	3.3204305871e-05	0.000202807423275	1.03556310064	2.39522112648
YER076C	189.599574768	0.546999694864	0.252924577608	2.16269885686	0.0305643490883	0.0723640251062	0.546999694864	2.27783735897
YER078C	267.475640762	-0.895402314548	0.249071704851	-3.59495798643	0.000324443930406	0.00150356113017	-0.895402314548	2.42728423658
YER079W	79.0145293656	-1.9365341199	0.412534892515	-4.69423109423	2.67611375141e-06	2.11444103963e-05	-1.9365341199	1.89770695766
YER080W	411.238915787	-0.782740742684	0.238053413303	-3.28808871851	0.00100870047012	0.00396273540011	-0.782740742684	2.61409420548
YER081W	1027.96170378	0.862602814465	0.214969045987	4.01268382853	6.00322960013e-05	0.00034387308858	0.862602814465	3.01197693553
YER082C	540.007874282	0.430152164718	0.201592163162	2.13377423989	0.0328612655399	0.0769482943882	0.430152164718	2.73240009266
YER085C	5.5307324216	-1.89786108504	0.649773903855	-2.92080225719	0.00349131347813	0.0116007213124	-1.89786108504	0.742782647688
YER088C	658.509299436	-1.98334214582	0.205731190077	-9.64045434763	5.3948660423e-22	3.80863529947e-20	-1.98334214582	2.81856191243
YER088C-A	82.1730083086	-0.816983320374	0.343319307701	-2.3796602814	0.0173286051543	0.0452007186269	-0.816983320374	1.91472918655
YER090W	941.127936475	-0.475053781924	0.196481674453	-2.41780198203	0.0156145715274	0.0413045308142	-0.475053781924	2.97364866522
YER095W	495.784093528	0.478185936811	0.202801544072	2.35790086806	0.0183786001173	0.04742713929	0.478185936811	2.69529258898
YER098W	98.3529509925	-0.665396800078	0.314196129044	-2.11777529565	0.0341941025091	0.0795715501881	-0.665396800078	1.99278739507
YER100W	249.352108309	-0.63478624107	0.237180487336	-2.67638475745	0.00744211547313	0.0222160020384	-0.63478624107	2.39681304459
YER102W	7021.04962817	0.393959016718	0.172793938755	2.27993539332	0.022611520528	0.0563937771635	0.393959016718	3.84640204285
YER105C	806.963614362	0.689547023765	0.196299593488	3.51272772151	0.000443531742901	0.00196386550621	0.689547023765	2.90685395301
YER106W	6.6114572467	-1.32992627622	0.65044352002	-2.04464528477	0.0408898415217	0.0918367894703	-1.32992627622	0.820297193895
YER110C	1458.69521083	0.915342653631	0.187228947127	4.88889494749	1.01403587985e-06	8.8196784686e-06	0.915342653631	3.16396455709
YER113C	467.078697784	0.500907000506	0.244727748202	2.04679283075	0.0406784298903	0.0915643664115	0.500907000506	2.66939006072
YER115C	163.056683368	-1.05727432134	0.284161673901	-3.72067881929	0.000198687997409	0.000974790572125	-1.05727432134	2.21233860437
YER117W	3153.58430367	0.749792764844	0.235585805955	3.18267376851	0.00145921925233	0.00546302744879	0.749792764844	3.49880444533
YER119C	277.287849815	-1.93802938698	0.250558747394	-7.73483028286	1.03541137134e-14	3.45306516234e-13	-1.93802938698	2.4429308401
YER120W	1122.39764691	-0.370490590305	0.182185525763	-2.03358959914	0.0419929913762	0.0936316247419	-0.370490590305	3.05014674753
YER122C	912.798342907	0.475980756978	0.187457677615	2.5391371697	0.0111126244148	0.0310422540178	0.475980756978	2.96037484299
YER123W	336.805860153	0.786429563256	0.272162733399	2.88955638207	0.00385785817909	0.012633323531	0.786429563256	2.52737963927
YER124C	1158.71196676	-1.03203316997	0.192864977096	-5.35106573266	8.74377514884e-08	9.48725782617e-07	-1.03203316997	3.06397549223
YER125W	348.098953675	1.68377867314	0.223990119763	7.51720064669	5.59615007257e-14	1.61812084013e-12	1.68377867314	2.54170271787
YER126C	635.72533435	1.61450310965	0.216911666653	7.44313634467	9.83225137651e-14	2.75505765375e-12	1.61450310965	2.80326951889
YER127W	423.899288057	1.25338998552	0.247303719527	5.06822132689	4.01550331817e-07	3.76349586855e-06	1.25338998552	2.62726268717
YER130C	401.03635676	-1.34019511595	0.219751299324	-6.0986902925	1.06941037528e-09	1.68014878613e-08	-1.34019511595	2.60318374625
YER131W	2322.68734861	0.935823233344	0.218047031204	4.29184120589	1.77197654427e-05	0.000114535844169	0.935823233344	3.36599075439
YER145C	894.642871015	0.793102938578	0.258021397198	3.07378747341	0.00211359943323	0.00752424788413	0.793102938578	2.95164970559
YER150W	33.0928073241	-2.48205853695	0.515584798644	-4.81406461843	1.47890951646e-06	1.24064076103e-05	-2.48205853695	1.51973361073
YER151C	590.174710592	0.556839872566	0.199418475437	2.79231837143	0.00523318378741	0.0162836789172	0.556839872566	2.77098059573
YER152C	309.043969516	-1.36445436756	0.231574982504	-5.89206291978	3.81403887076e-09	5.51412640996e-08	-1.36445436756	2.49002027347
YER156C	884.809173745	0.816085058432	0.191840272509	4.25398195988	2.10002227496e-05	0.000133987336698	0.816085058432	2.94684961677
YER157W	354.368677174	-0.807774866936	0.219288728688	-3.68361325167	0.000229951048152	0.00111013667651	-0.807774866936	2.5494553274
YER162C	115.818760448	-0.945870447326	0.301758339688	-3.13452959844	0.00172129887974	0.00630524306621	-0.945870447326	2.06377891258
YER164W	341.948445673	0.685012741411	0.247060873379	2.77264761531	0.00556022947882	0.0171443037135	0.685012741411	2.53396063399
YER165W	4986.02835039	0.85767107556	0.166543356194	5.14983662609	2.60713454846e-07	2.54441353778e-06	0.85767107556	3.69775474356
YER167W	423.211654363	0.435518344781	0.210145155958	2.07246435349	0.038222157255	0.0868627286112	0.435518344781	2.62655761875
YER168C	538.056993991	0.787625045023	0.201047452702	3.91760768136	8.94320999315e-05	0.000480863397851	0.787625045023	2.73082828099
YER169W	309.471039223	0.520742418693	0.237780179924	2.19001608485	0.0285230703083	0.0685461583537	0.520742418693	2.49062001331
YER170W	84.6097869078	-0.772789165837	0.329801968813	-2.34319148736	0.0191195674111	0.0490485929432	-0.772789165837	1.92742060127
YER171W	501.760631798	0.496946959485	0.239442598703	2.07543253447	0.037946465513	0.0866346016499	0.496946959485	2.70049658352
YER172C	328.127467246	0.791352999702	0.246830406971	3.20605961564	0.00134566106369	0.00509047567308	0.791352999702	2.5160425863
YER177W	4265.10648846	-0.45619879526	0.191702234056	-2.3797260241	0.0173255141764	0.0452007186269	-0.45619879526	3.62992987883
YER179W	36.2911593787	-2.38231468992	0.483979589063	-4.92234537109	8.55131262138e-07	7.52183420871e-06	-2.38231468992	1.55980084265
YER180C	231.281376772	-0.78372038902	0.249845726296	-3.13681726975	0.00170792536393	0.00626047355248	-0.78372038902	2.36414066394
YER183C	239.202262674	1.0910604245	0.286903590233	3.80288174024	0.000143022639133	0.000727969163226	1.0910604245	2.37876528344
YER187W	15.9496897142	-1.4235644031	0.581470293934	-2.44821518477	0.0143565885064	0.0385204418168	-1.4235644031	1.2027522387
YER188W	22.4812530687	-1.6738220334	0.541253236883	-3.09249334571	0.00198482683559	0.00715485323494	-1.6738220334	1.35182051444
YER190W	712.161973148	-2.29599222349	0.22273411629	-10.3082197812	6.46884559697e-25	6.51197123428e-23	-2.29599222349	2.85257878022
YFL001W	241.461182669	0.58733988095	0.2555048366	2.29874271174	0.0215195536185	0.0541826278232	0.58733988095	2.38284732346
YFL002C	503.854408568	1.41722595285	0.213160458872	6.64863436843	2.95824846059e-11	6.11446335808e-10	1.41722595285	2.70230506285
YFL004W	959.771401065	-1.17679338236	0.198872311753	-5.91733143739	3.2720691552e-09	4.80728862911e-08	-1.17679338236	2.98216780483
YFL010C	373.214442968	-1.0198217101	0.224825794872	-4.53605295015	5.73167955977e-06	4.17659652639e-05	-1.0198217101	2.57195844209
YFL014W	32.7523413696	-3.13955334322	0.540244729994	-5.81135394556	6.19695851589e-09	8.68213053927e-08	-3.13955334322	1.51524235189
YFL016C	272.954223537	0.941136707471	0.242752555721	3.87693841029	0.000105779121041	0.000556645984491	0.941136707471	2.43608981872
YFL018C	1131.6256455	-0.415985745054	0.193508554755	-2.1497020924	0.0315787868462	0.0744415807875	-0.415985745054	3.05370278111
YFL021W	142.294858023	-2.17395120596	0.304656376707	-7.13574824678	9.62620555938e-13	2.41143103322e-11	-2.17395120596	2.15318920667
YFL022C	2448.65502283	0.902336299844	0.18979338701	4.75430843014	1.99126850865e-06	1.6131945772e-05	0.902336299844	3.38892760414
YFL023W	149.033763099	0.650184106046	0.284236322504	2.28747719616	0.0221679849797	0.0555579374595	0.650184106046	2.17328466752
YFL025C	230.19322522	0.510496062067	0.246996093911	2.06681836131	0.0387512726562	0.0878082193244	0.510496062067	2.36209253783
YFL026W	117.786338163	-0.71657428289	0.30104119871	-2.38031965711	0.0172976256415	0.0451632531158	-0.71657428289	2.07109492029
YFL027C	143.293330655	-1.03386193345	0.279767364664	-3.6954343645	0.000219511184192	0.00106351407956	-1.03386193345	2.15622597737
YFL029C	132.785081591	-1.37179999133	0.294041124985	-4.66533377397	3.08116488941e-06	2.39116392619e-05	-1.37179999133	2.12314928477
YFL030W	45.7070277219	-3.78787962974	0.517526060614	-7.31920557826	2.49443214552e-13	6.64692801129e-12	-3.78787962974	1.65998298051
YFL031W	2368.83054304	0.966617011991	0.260642732176	3.70858993044	0.000208416639642	0.00101610121354	0.966617011991	3.37453399409
YFL036W	189.34112241	0.778651175535	0.263089454827	2.9596441866	0.00307994537603	0.01042055151	0.778651175535	2.27724494728
YFL041W	292.691838697	0.51277662454	0.227724160058	2.2517444983	0.0243384228776	0.0599201389324	0.51277662454	2.46641061291
YFL042C	144.833389525	-0.668326179481	0.286989330893	-2.32874921657	0.0198723551446	0.0506451582588	-0.668326179481	2.16086869456
YFL046W	86.8770498996	-0.689734197093	0.329613406147	-2.09255504852	0.0363888928389	0.0838533367835	-0.689734197093	1.93890506508
YFL050C	274.964324605	0.790549775255	0.235855210298	3.35184359191	0.000802753573237	0.00327856380474	0.790549775255	2.43927634971
YFL053W	64.4936837815	2.25619289736	0.383182335438	5.88803994522	3.90802675039e-09	5.63502212602e-08	2.25619289736	1.80951718389
YFL054C	109.205528441	0.863360286153	0.29955008758	2.8821900642	0.00394921439596	0.0128859120387	0.863360286153	2.03824462473
YFL062W	563.347499037	0.441057077159	0.201345645382	2.19054688927	0.0284845981115	0.0685142811213	0.441057077159	2.75077637062
YFR001W	255.565372892	1.47804853056	0.325438817392	4.54170938305	5.57999278866e-06	4.08248193797e-05	1.47804853056	2.40750200997
YFR003C	60.3406183279	-0.847762539407	0.384388233645	-2.2054851455	0.0274200690369	0.0663944299709	-0.847762539407	1.7806097562
YFR007W	105.048426536	-1.47669800039	0.34090293709	-4.33172566066	1.4794521097e-05	9.72466949011e-05	-1.47669800039	2.02138955173
YFR008W	64.440486443	-0.835126034883	0.367440195562	-2.27282165906	0.023036929275	0.0571299030744	-0.835126034883	1.80915881013
YFR014C	101.360691206	-1.0583875054	0.319813356747	-3.30939119044	0.000934991003809	0.00373446810926	-1.0583875054	2.00586956346
YFR015C	233.245141261	-2.10061137765	0.268777318131	-7.815433952	5.47739930513e-15	1.94608775312e-13	-2.10061137765	2.36781260571
YFR017C	37.6307358019	-2.28170007345	0.476994571747	-4.7834927452	1.72275112364e-06	1.41463370213e-05	-2.28170007345	1.57554271026
YFR022W	138.786622759	-2.03418042538	0.303536690716	-6.70159650414	2.06154636703e-11	4.36053153742e-10	-2.03418042538	2.14234760775
YFR023W	22.3521608634	1.40550626024	0.513853463832	2.73522776271	0.00623371264183	0.0188887747609	1.40550626024	1.3493195143
YFR024C-A	391.555606432	-0.607275013581	0.215578034125	-2.8169614592	0.00484803428884	0.015286493268	-0.607275013581	2.59279344673
YFR025C	206.096320771	-1.24094876641	0.256687391366	-4.8344749612	1.33497505734e-06	1.13212549324e-05	-1.24094876641	2.31407023883
YFR029W	140.855345998	-0.870823726012	0.288675246401	-3.01662070742	0.00255609426006	0.00886721659075	-0.870823726012	2.14877333477
YFR030W	374.567010183	-0.855423201532	0.215668584288	-3.9663783409	7.29729964008e-05	0.000403952350748	-0.855423201532	2.57352952444
YFR031C-A	9179.74889312	0.830847848899	0.20470633803	4.05873045699	4.93402252019e-05	0.000290588801947	0.830847848899	3.96283080148
YFR032C	31.6201826346	0.986041238595	0.467363272479	2.10979616213	0.0348759171931	0.0809157003252	0.986041238595	1.49996437404
YFR032C-B	34.087847315	3.95626977889	0.599081118589	6.60389662791	4.00488835763e-11	8.03342181257e-10	3.95626977889	1.53259957592
YFR033C	183.77039321	1.35638830285	0.345968868334	3.92055016217	8.83470431205e-05	0.000475499531092	1.35638830285	2.26427554458
YFR041C	167.086095831	-0.775022107166	0.301703875253	-2.56881721031	0.0102046268812	0.0289921848506	-0.775022107166	2.22294031132
YFR043C	79.4841229122	-0.894506021699	0.337948200861	-2.64687315814	0.00812398186096	0.0238455536697	-0.894506021699	1.90028038626
YFR045W	138.616239219	-0.571460849565	0.28241268631	-2.02349567589	0.0430220689475	0.0956515201631	-0.571460849565	2.14181411188
YFR047C	228.705165018	-1.01893344804	0.246640577961	-4.13124821742	3.60798732383e-05	0.000219139878127	-1.01893344804	2.35927597271
YFR052W	556.635247094	-0.608086832621	0.199221657693	-3.05231288437	0.00227085261255	0.00800541815943	-0.608086832621	2.74557070314
YFR053C	505.496274304	-2.11398705597	0.23445642058	-9.01654580727	1.94113268091e-19	1.15956013774e-17	-2.11398705597	2.70371795903
YFR055W	999.688471638	1.85666114919	0.269416180315	6.8914240675	5.52366038998e-12	1.28869604635e-10	1.85666114919	2.99986468387
YGL001C	1015.22788947	1.39576764025	0.184809480274	7.55246775314	4.27087410933e-14	1.26865965346e-12	1.39576764025	3.00656353982
YGL008C	10559.1135748	0.546825956701	0.183408711082	2.98146120473	0.00286876391975	0.00980176031914	0.546825956701	4.02362746122
YGL009C	728.680955231	1.676184246	0.252996769935	6.6253187597	3.4649963589e-11	7.05457685654e-10	1.676184246	2.86253741897
YGL012W	1598.29406273	-0.475221112384	0.17870543038	-2.65924270669	0.00783165226528	0.0231626015854	-0.475221112384	3.20365668616
YGL014W	510.601708682	0.968131013293	0.23597634087	4.10266135038	4.08424839958e-05	0.000243709926456	0.968131013293	2.7080822638
YGL016W	574.103464487	1.15988596327	0.200898303843	5.77349803896	7.76425104014e-09	1.06046403654e-07	1.15988596327	2.75899016767
YGL025C	188.624579167	-0.831726395125	0.274021386064	-3.03526088628	0.00240327704188	0.00840142379399	-0.831726395125	2.27559828385
YGL028C	679.551469791	-0.412910984927	0.204171783607	-2.02237046487	0.0431380939352	0.095870269269	-0.412910984927	2.83222235614
YGL029W	82.6730741881	1.14449581798	0.401045563814	2.85378002214	0.00432024348533	0.0138717327739	1.14449581798	1.91736408712
YGL030W	6260.22466747	0.81698351414	0.212316300571	3.8479547352	0.00011910805311	0.000620183311021	0.81698351414	3.79658991949
YGL031C	4427.00598331	0.466237861617	0.183436734815	2.54168207959	0.011032046862	0.0308806419885	0.466237861617	3.64611010895
YGL035C	185.760119108	0.989690060098	0.272285247763	3.63475461204	0.000278245346499	0.00131297022879	0.989690060098	2.26895248086
YGL037C	689.456309547	-1.38254604963	0.214065506647	-6.45851856884	1.05732891376e-10	1.94835253397e-09	-1.38254604963	2.83850675039
