	expression_lfc	efficiency_lfc	d_expression	d_efficiency
YCL005W	0.182156652482	-0.242050820621	Increase	Decrease
YCL005W-A	0.996123009227	-2.68289822465	Increase	Decrease
YCL008C	-0.735819302602	0.342485844014	Decrease	Increase
YCL009C	0.18850724635	-0.148268615028	Increase	Decrease
YCL010C	-0.0686417194568	0.0165838892937	Decrease	Increase
YCL011C	0.00648429511582	0.35098735607	Increase	Increase
YCL012C	-0.0145924859065	-0.72165157619	Decrease	Decrease
YCL014W	0.890705117574	-1.15273723279	Increase	Decrease
YCL016C	-0.20348503159	0.114056682495	Decrease	Increase
YCL017C	0.267014009986	-0.385659956837	Increase	Decrease
YCL018W	0.129548037039	0.0803339607083	Increase	Increase
YCL021W-A	-1.01685410122	-0.162603918011	Decrease	Decrease
YCL024W	0.136938383855	-1.62417380864	Increase	Decrease
YCL025C	-0.667537591147	0.643692439641	Decrease	Increase
YCL026C-A	0.594293704671	0.680566324968	Increase	Increase
YCL026C-B	1.72320696194	-0.824663443771	Increase	Decrease
YCL027W	1.93779892059	1.20825919874	Increase	Increase
YCL037C	2.24701409114	-2.04353571596	Increase	Decrease
YCL038C	-1.16685435754	-0.155940743771	Decrease	Decrease
YCL039W	-1.02996612968	-0.248513230866	Decrease	Decrease
YCL040W	-3.28240303649	1.78121709711	Decrease	Increase
YCL043C	0.160120362518	-0.528754705811	Increase	Decrease
YCL044C	0.416628374309	0.181566213914	Increase	Increase
YCL045C	0.122968079899	-0.359520551981	Increase	Decrease
YCL047C	-0.542008879493	0.489644443634	Decrease	Increase
YCL048W	3.25209056713	-3.33309218961	Increase	Decrease
YCL048W-A	0.269911615133	-4.26829885791	Increase	Decrease
YCL049C	-0.0357479323193	0.831418692186	Decrease	Increase
YCL050C	0.414411313464	-0.132077841452	Increase	Decrease
YCL051W	-0.441825601303	0.897186351348	Decrease	Increase
YCL052C	-1.32625675579	0.773100317297	Decrease	Increase
YCL054W	1.62115029671	-0.351267388582	Increase	Decrease
YCL055W	-0.581909965688	0.33584032418	Decrease	Increase
YCL056C	-0.568388683076	1.00269522884	Decrease	Increase
YCL057C-A	-0.599407763868	0.67486290588	Decrease	Increase
YCL057W	0.210459965884	-0.524360459748	Increase	Decrease
YCL058W-A	0.223737999869	2.33925057768	Increase	Increase
YCL059C	1.2340986399	-0.14306780011	Increase	Decrease
YCL061C	-0.133886500842	-0.0951700751909	Decrease	Decrease
YCL063W	0.671706819253	-1.10281577438	Increase	Decrease
YCL064C	-4.1493958415	-1.31335329796	Decrease	Decrease
YCL066W	0.79925505213	-0.889055736517	Increase	Decrease
YCL068C	0.221917241058	-0.967581112773	Increase	Decrease
YCL069W	2.33213014718	-5.05612764934	Increase	Decrease
YCR002C	0.00419415826187	-0.0372341888297	Increase	Decrease
YCR003W	-0.382406731008	0.390191771827	Decrease	Increase
YCR004C	-0.871705193425	-0.603452609161	Decrease	Decrease
YCR005C	-0.938454236613	-2.02690844393	Decrease	Decrease
YCR006C	0.685372728304	-0.416273356224	Increase	Decrease
YCR008W	-0.140377182486	0.464517059463	Decrease	Increase
YCR009C	-0.728620401793	0.563849752343	Decrease	Increase
YCR010C	-1.72590114262	1.8974326071	Decrease	Increase
YCR011C	0.0510871756354	-1.18809598341	Increase	Decrease
YCR012W	0.273566070882	-1.18808763416	Increase	Decrease
YCR014C	-1.04652491645	1.80107891491	Decrease	Increase
YCR015C	0.289808567816	-1.49495370078	Increase	Decrease
YCR016W	0.863347979029	0.0741593760951	Increase	Increase
YCR017C	0.652766566726	-0.832591795641	Increase	Decrease
YCR018C	-3.01994407197	1.38301461712	Decrease	Increase
YCR019W	-0.782429450571	1.04270436739	Decrease	Increase
YCR020C	-0.155795354944	2.1674593065	Decrease	Increase
YCR020C-A	0.712535268725	-1.76034099071	Increase	Decrease
YCR020W-B	-0.41390307709	1.65019818066	Decrease	Increase
YCR021C	-1.61569717402	-2.9838072105	Decrease	Decrease
YCR022C	0.0962300627465	2.0742917183	Increase	Increase
YCR023C	-1.49181866218	0.28723447269	Decrease	Increase
YCR024C	-0.0736164789569	0.647670425573	Decrease	Increase
YCR024C-B	-4.43384228777	10.5535579563	Decrease	Increase
YCR025C	1.03301477972	1.17371653137	Increase	Increase
YCR026C	-0.0932434631934	0.215224625749	Decrease	Increase
YCR027C	-0.21881131307	-0.539923492043	Decrease	Decrease
YCR028C	0.446623666455	-0.404954496716	Increase	Decrease
YCR028C-A	-0.142056697548	0.211905963933	Decrease	Increase
YCR030C	-0.151565290237	0.197173018348	Decrease	Increase
YCR031C	0.24766511635	-0.51020814101	Increase	Decrease
YCR032W	0.214972320493	-0.596435979809	Increase	Decrease
YCR033W	0.0228323257679	0.126914656132	Increase	Increase
YCR034W	0.237274958174	-0.469324553027	Increase	Decrease
YCR036W	-0.915659376906	0.530957970154	Decrease	Increase
YCR037C	-0.106227478875	2.12763916522	Decrease	Increase
YCR042C	0.165266600017	-0.177686868925	Increase	Decrease
YCR043C	0.219858190245	0.0952524929176	Increase	Increase
YCR044C	0.0984592099569	-0.277819082834	Increase	Decrease
YCR045C	-0.251735088124	0.768434439441	Decrease	Increase
YCR046C	0.498304970452	-0.542335168577	Increase	Decrease
YCR047C	0.892448767982	-0.438513784274	Increase	Decrease
YCR048W	-0.0499482925663	-0.418262343819	Decrease	Decrease
YCR051W	0.361379147595	0.0467170005522	Increase	Increase
YCR052W	-0.390615139873	0.429099444958	Decrease	Increase
YCR053W	0.474243724937	-0.75435564993	Increase	Decrease
YCR054C	-0.028944651199	0.54197470792	Decrease	Increase
YCR057C	1.32880851231	-0.565757812146	Increase	Decrease
YCR059C	0.588749720591	-0.0313914663274	Increase	Decrease
YCR060W	0.657136005902	-0.642038608818	Increase	Decrease
YCR061W	-0.29082494932	-1.11201853221	Decrease	Decrease
YCR063W	0.376622555164	0.476909957378	Increase	Increase
YCR064C	0.0577344331344	2.61086760496	Increase	Increase
YCR065W	0.128594646609	-1.24869613514	Increase	Decrease
YCR066W	-0.469507580316	0.654032981289	Decrease	Increase
YCR067C	-0.323360800594	0.100191130004	Decrease	Increase
YCR068W	-0.120137517523	-0.927444894514	Decrease	Decrease
YCR069W	-0.0724866947642	-1.12167598536	Decrease	Decrease
YCR071C	0.505255207437	-0.397103975534	Increase	Decrease
YCR072C	1.26242250076	-0.580241640806	Increase	Decrease
YCR073C	-1.13445005024	3.38070581779	Decrease	Increase
YCR073W-A	0.354103466228	0.234725994778	Increase	Increase
YCR075C	-0.963729504157	-0.402314951971	Decrease	Decrease
YCR075W-A	-0.0628377158063	-2.20383833328	Decrease	Decrease
YCR076C	-0.00708353318543	-0.4197628323	Decrease	Decrease
YCR077C	0.780268604569	-0.598132198734	Increase	Decrease
YCR079W	0.171902086269	-0.628041894376	Increase	Decrease
YCR081W	0.323680682197	0.393345005836	Increase	Increase
YCR082W	-0.452765413896	-0.18065102367	Decrease	Decrease
YCR083W	-0.960088373316	0.130364774707	Decrease	Increase
YCR084C	0.45508590058	-0.423525161713	Increase	Decrease
YCR086W	0.114222947847	-0.573396699906	Increase	Decrease
YCR087C-A	1.18820219003	0.305150206201	Increase	Increase
YCR088W	-0.806852152454	-0.422092179586	Decrease	Decrease
YCR090C	-0.48095806712	0.645866787689	Decrease	Increase
YCR091W	-0.124183233566	2.11976044703	Decrease	Increase
YCR092C	0.851882455646	-0.163742656347	Increase	Decrease
YCR093W	1.0558293778	-0.51200500033	Increase	Decrease
YCR094W	0.481663062204	-0.128389560851	Increase	Decrease
YCR095C	0.252066330842	-0.0309013454501	Increase	Decrease
YCR097W	-1.03218436774	-0.691994465462	Decrease	Decrease
YCR098C	-0.475456652073	-4.3916157304	Decrease	Decrease
YCR102C	-0.73939850947	5.22890694368	Decrease	Increase
YCR104W	-0.202406529631	-0.416071134035	Decrease	Decrease
YCR105W	-0.479622336751	-0.0998879942039	Decrease	Decrease
YCR106W	0.278060528595	-0.457676137311	Increase	Decrease
YCR108C	0.496395528356	-5.17954340402	Increase	Decrease
YDL001W	-0.0751236000294	1.86559828079	Decrease	Increase
YDL002C	0.049650087761	0.125108426145	Increase	Increase
YDL003W	0.913021919765	-0.593178761742	Increase	Decrease
YDL004W	0.517352065576	-0.192588396033	Increase	Decrease
YDL005C	0.0551279567798	-0.649394566079	Increase	Decrease
YDL006W	-0.431998484049	0.983242012054	Decrease	Increase
YDL007C-A	1.47722615251	-5.1035448538	Increase	Decrease
YDL007W	0.263819196966	-0.262836527896	Increase	Decrease
YDL008W	-1.65780257579	-0.748427431034	Decrease	Decrease
YDL010W	-0.777569751996	0.163360485035	Decrease	Increase
YDL012C	-0.616782439356	-0.637504959793	Decrease	Decrease
YDL013W	-0.0962419219202	0.509096210198	Decrease	Increase
YDL014W	0.972305742994	-0.336166196839	Increase	Decrease
YDL015C	-0.958778390755	0.255786937856	Decrease	Increase
YDL017W	0.454106669514	0.17407460921	Increase	Increase
YDL018C	0.0875449560569	-0.405488966321	Increase	Decrease
YDL019C	0.163973473396	-0.366807429266	Increase	Decrease
YDL020C	-0.389156451249	1.44442100498	Decrease	Increase
YDL021W	-0.935650811467	0.446173487388	Decrease	Increase
YDL022W	-2.08611028478	0.380048186471	Decrease	Increase
YDL024C	-2.07715995292	-0.288612812092	Decrease	Decrease
YDL025C	-0.66220897792	-0.625129755495	Decrease	Decrease
YDL027C	-1.28965620765	0.237267237372	Decrease	Increase
YDL028C	-0.686217942686	0.984300520667	Decrease	Increase
YDL029W	-0.385255816947	-0.218503608559	Decrease	Decrease
YDL030W	0.187406086132	0.0127416114152	Increase	Increase
YDL031W	1.50690378207	-0.464863083266	Increase	Decrease
YDL033C	1.32878849081	-0.0769145623194	Increase	Decrease
YDL035C	0.376809471752	-0.590907405231	Increase	Decrease
YDL036C	0.191432801735	-0.0385626149406	Increase	Decrease
YDL039C	3.09561505791	3.61953784608	Increase	Increase
YDL040C	0.201882897484	-0.227361622064	Increase	Decrease
YDL042C	-0.108430746795	-0.373356014283	Decrease	Decrease
YDL043C	-0.296467796219	-0.478982113777	Decrease	Decrease
YDL044C	-0.664704882287	0.70859957839	Decrease	Increase
YDL045C	-0.549301397778	0.322932872166	Decrease	Increase
YDL045W-A	0.488220984123	-0.962057481632	Increase	Decrease
YDL046W	-1.23511280776	-0.303740712537	Decrease	Decrease
YDL047W	0.341529438859	0.467076791499	Increase	Increase
YDL048C	-1.53414306884	0.496146247258	Decrease	Increase
YDL049C	0.792111885813	-0.470188593182	Increase	Decrease
YDL051W	1.01468410557	0.0265996316927	Increase	Increase
YDL052C	0.551674474021	-0.721671774044	Increase	Decrease
YDL053C	0.220809352161	-0.264078031528	Increase	Decrease
YDL054C	-0.610027269095	-1.88329336729	Decrease	Decrease
YDL055C	0.780832400026	-1.36297572253	Increase	Decrease
YDL056W	0.0560499279945	-0.284902548421	Increase	Decrease
YDL057W	-0.098745761677	-1.01701775346	Decrease	Decrease
YDL058W	0.745926824959	-1.33722248106	Increase	Decrease
YDL059C	-1.28346656728	0.62130346946	Decrease	Increase
YDL060W	0.802208112163	-0.0265755983786	Increase	Decrease
YDL061C			No change	No change
YDL063C	1.46459576396	0.34863458673	Increase	Increase
YDL064W	-0.0212720634319	0.294513171435	Decrease	Increase
YDL065C	0.0603581469863	-0.0957137879094	Increase	Decrease
YDL066W	0.568697367281	-1.33019502956	Increase	Decrease
YDL067C	0.925506518226	3.54764170719	Increase	Increase
YDL069C	0.421689915133	-0.1154945668	Increase	Decrease
YDL070W	0.138143139592	-0.252008060142	Increase	Decrease
YDL072C	-0.504266422215	0.396103296489	Decrease	Increase
YDL073W	-0.0750990698847	1.11662021208	Decrease	Increase
YDL074C	0.312352772309	-0.431277551262	Increase	Decrease
YDL075W	0.600814239962	-0.838444396328	Increase	Decrease
YDL076C	-0.836256362939	0.0348368757158	Decrease	Increase
YDL077C	-0.416521128585	-0.0662421852471	Decrease	Decrease
YDL078C	-2.10352911018	0.120877287723	Decrease	Increase
YDL080C	-0.573576319661	-0.105200801182	Decrease	Decrease
YDL081C	0.998772038313	-0.990488766002	Increase	Decrease
YDL082W	0.512616944917	-0.65578913133	Increase	Decrease
YDL083C	0.258020768372	-0.313151035907	Increase	Decrease
YDL084W	-0.188495424985	-0.287262639353	Decrease	Decrease
YDL085C-A	0.468413256065	1.68875938125	Increase	Increase
YDL085W	-0.651007955339	1.77578340862	Decrease	Increase
YDL086W	1.18653748319	-0.231844137	Increase	Decrease
YDL087C	-0.25415293376	0.579664212666	Decrease	Increase
YDL088C	0.113015634641	0.503762668346	Increase	Increase
YDL089W	-1.04989875118	-0.0812785129918	Decrease	Decrease
YDL090C	0.0938389806784	0.308633279429	Increase	Increase
YDL091C	-1.30789231056	1.054229569	Decrease	Increase
YDL092W	0.370556492113	-0.28018217305	Increase	Decrease
YDL094C	-0.0499196953542	4.99874608223	Decrease	Increase
YDL097C	-0.234155174013	0.218129783152	Decrease	Increase
YDL098C	0.369466174369	-0.0251296652923	Increase	Decrease
YDL099W	0.347107495063	-1.0085188575	Increase	Decrease
YDL100C	0.324035816556	-0.479619060358	Increase	Decrease
YDL101C	0.295761649824	0.694589636568	Increase	Increase
YDL102W	0.644770664124	-0.608739588182	Increase	Decrease
YDL103C	0.699862980073	-0.719503031196	Increase	Decrease
YDL104C	-0.182091841079	0.566836543218	Decrease	Increase
YDL105W	-0.1715726881	1.70489692124	Decrease	Increase
YDL106C	0.25748723571	-0.253974057964	Increase	Decrease
YDL107W	-0.202900590539	0.195353048623	Decrease	Increase
YDL108W	-0.191492197131	0.834092365886	Decrease	Increase
YDL109C	-1.05403335872	3.32770998613	Decrease	Increase
YDL110C	-0.617334373981	0.425814323192	Decrease	Increase
YDL112W	1.68400845166	-2.08329434578	Increase	Decrease
YDL113C	-1.0911019061	1.00004682414	Decrease	Increase
YDL114W	0.113844111672	-1.26867938306	Increase	Decrease
YDL114W-A			No change	No change
YDL115C	-0.631888875346	0.952733764635	Decrease	Increase
YDL116W	0.929711942097	-0.675745430068	Increase	Decrease
YDL117W	0.111757799079	0.892760743114	Increase	Increase
YDL119C	-0.61836183055	-0.838155256642	Decrease	Decrease
YDL120W	-0.592749806192	-0.573864875177	Decrease	Decrease
YDL121C	0.579892923219	-1.17950928805	Increase	Decrease
YDL122W	0.882380297818	-0.419818502697	Increase	Decrease
YDL123W	-0.100813089989	0.821931598112	Decrease	Increase
YDL124W	-2.11311757218	-0.0205551775096	Decrease	Decrease
YDL125C	-0.604993747187	-0.634225902045	Decrease	Decrease
YDL126C	0.922870614098	-1.2086807898	Increase	Decrease
YDL127W	0.144050295869	-0.394557962568	Increase	Decrease
YDL128W	-0.0102149881441	-1.10942924418	Decrease	Decrease
YDL129W	0.191527053933	0.573127490971	Increase	Increase
YDL130W	0.510934463995	-0.725414209594	Increase	Decrease
YDL130W-A	-0.989309360407	-1.494840665	Decrease	Decrease
YDL131W	-1.68166263143	-0.0998620151423	Decrease	Decrease
YDL132W	0.298246100378	-0.397977731513	Increase	Decrease
YDL133W	-0.590438205454	1.0799253803	Decrease	Increase
YDL134C	-0.206745304225	0.407734118796	Decrease	Increase
YDL135C	-0.291166340717	0.606269691379	Decrease	Increase
YDL136W	0.368201656459	-0.459941437896	Increase	Decrease
YDL138W	0.398593998192	0.739145311556	Increase	Increase
YDL139C	-0.439970702721	-0.749842227872	Decrease	Decrease
YDL141W	-0.570192249083	0.240177939445	Decrease	Increase
YDL142C	-0.507336780197	0.512221004511	Decrease	Increase
YDL143W	0.287256962988	-0.182312862656	Increase	Decrease
YDL144C	-0.381090484644	-0.206997432231	Decrease	Decrease
YDL145C	0.118090518405	-0.590315118227	Increase	Decrease
YDL146W	-0.463834224059	0.201635974346	Decrease	Increase
YDL147W	0.185536414315	-0.0140061882497	Increase	Decrease
YDL148C	1.4653154909	-1.09924490765	Increase	Decrease
YDL149W	0.770039961905	-1.12449166243	Increase	Decrease
YDL150W	0.759108171195	0.815771815247	Increase	Increase
YDL152W	0.0745965089823	-1.85628968261	Increase	Decrease
YDL153C	1.29434279009	-0.778466757461	Increase	Decrease
YDL154W	-0.0266448693249	-1.87921828279	Decrease	Decrease
YDL155W	0.238386146752	0.0489348735904	Increase	Increase
YDL156W	0.183919973794	-1.47218085059	Increase	Decrease
YDL157C	-0.333317562058	0.0685108421865	Decrease	Increase
YDL159W	0.111573232134	-0.582562148891	Increase	Decrease
YDL159W-A			No change	No change
YDL160C	0.865563196342	-1.4704627334	Increase	Decrease
YDL160C-A	0.221272818935	1.02696687265	Increase	Increase
YDL162C			No change	No change
YDL164C	0.423557017158	-0.101486872842	Increase	Decrease
YDL165W	-0.0934057931684	-0.453744948308	Decrease	Decrease
YDL166C	0.869622584879	-0.266372459242	Increase	Decrease
YDL167C	0.688719804567	-0.145077679524	Increase	Decrease
YDL168W	-0.249082930594	-0.453113802423	Decrease	Decrease
YDL169C	-0.546747818658	1.51294479076	Decrease	Increase
YDL170W	-0.614049306834	-0.825096958563	Decrease	Decrease
YDL171C	0.999042083818	-1.63082379544	Increase	Decrease
YDL173W	-0.419876357936	-0.379695557799	Decrease	Decrease
YDL174C	-0.175792855518	0.87278979728	Decrease	Increase
YDL175C	0.0710208941779	-0.0582580345672	Increase	Decrease
YDL176W	-0.817118458224	0.0466535432982	Decrease	Increase
YDL177C	0.388828096743	-1.37420322938	Increase	Decrease
YDL178W	0.0416861486425	0.267903048958	Increase	Increase
YDL179W	-0.856829267534	-0.549700732623	Decrease	Decrease
YDL180W	-0.353620700718	0.0729562009822	Decrease	Increase
YDL181W	-0.121073176185	-0.232291960768	Decrease	Decrease
YDL182W	-1.84369882127	-1.19478048268	Decrease	Decrease
YDL183C	0.00886889924284	0.412255339718	Increase	Increase
YDL185C-A	0.152162507761	-0.257728721813	Increase	Decrease
YDL185W	1.58652847048	-1.87591493806	Increase	Decrease
YDL186W	0.514391232154	-1.92428565079	Increase	Decrease
YDL188C	-0.424652528787	0.410359847176	Decrease	Increase
YDL189W	-0.4724987284	0.100716602572	Decrease	Increase
YDL190C	0.0647675790299	-0.336836885163	Increase	Decrease
YDL191W	0.777405987407	-0.432963824181	Increase	Decrease
YDL192W	-0.938788831911	-1.26996486625	Decrease	Decrease
YDL193W	-0.535293097913	0.479694372278	Decrease	Increase
YDL194W	0.119140599425	0.420756118911	Increase	Increase
YDL195W	0.0754994375638	-0.379930206963	Increase	Decrease
YDL196W	0.0672217354087	2.10678571284	Increase	Increase
YDL197C	-1.07948140109	3.23138879735	Decrease	Increase
YDL198C	0.203912287516	-0.143123978728	Increase	Decrease
YDL199C	-1.67041849654	-0.0506453863806	Decrease	Decrease
YDL200C	-0.456816160886	-0.733951427493	Decrease	Decrease
YDL201W	0.629625815584	0.191941106962	Increase	Increase
YDL202W	0.699787564464	0.0915689952555	Increase	Increase
YDL203C	-0.13953854325	-1.39468070391	Decrease	Decrease
YDL204W	-0.287241474315	-1.09864710377	Decrease	Decrease
YDL205C	0.739151252925	-0.443262567645	Increase	Decrease
YDL206W	-0.456504329838	-0.252864948529	Decrease	Decrease
YDL207W	0.0977456075123	0.444929982513	Increase	Increase
YDL208W	0.671842156556	-0.258689566597	Increase	Decrease
YDL209C	0.487686648502	-0.340736588282	Increase	Decrease
YDL210W	-2.39736709227	-0.703718166366	Decrease	Decrease
YDL211C	0.61604064999	0.307544894472	Increase	Increase
YDL212W	0.207274947249	-0.167245360216	Increase	Decrease
YDL213C	0.954027552252	-0.261120948579	Increase	Decrease
YDL214C	-1.93645019068	1.50668939622	Decrease	Increase
YDL215C	-0.317433875253	0.59787712258	Decrease	Increase
YDL216C	-1.54750436538	-0.276152859599	Decrease	Decrease
YDL217C	0.0038823287205	-0.199687162553	Increase	Decrease
YDL218W	1.10781850894	-2.20513673204	Increase	Decrease
YDL219W	-0.729022057958	0.429555214556	Decrease	Increase
YDL220C	-0.363605726507	0.654725574371	Decrease	Increase
YDL222C	-2.10367900326	-2.12495388094	Decrease	Decrease
YDL223C	-1.21043985745	-0.948431929024	Decrease	Decrease
YDL224C	-0.350254046074	0.497696468581	Decrease	Increase
YDL225W	0.148273550771	0.0832037030066	Increase	Increase
YDL226C	0.0907478340043	-0.152644380243	Increase	Decrease
YDL227C	-0.338778040801	-0.516883689991	Decrease	Decrease
YDL229W	0.887527968012	-0.804797522198	Increase	Decrease
